Customer ID,Customer Name,Segment,Region,total_orders,total_units,lifetime_value,lifetime_profit,first_purchase,last_purchase,margin_pct
LT-16765,Larry Tron,Consumer,East,1,2,74.35,8.47,2018-12-04,2018-12-04,11.4
LT-16765,Larry Tron,Consumer,West,2,11,255.52,39.99,2015-09-01,2016-05-12,15.7
LT-17110,Liz Thompson,Consumer,Central,2,15,634.11,-60.66,2016-10-22,2017-03-13,-9.6
LT-17110,Liz Thompson,Consumer,East,2,5,291.7,53.97,2018-09-14,2018-11-26,18.5
LT-17110,Liz Thompson,Consumer,South,2,13,922.61,133.76,2015-06-01,2017-11-19,14.5
LT-17110,Liz Thompson,Consumer,West,2,17,1087.83,-37.63,2016-11-02,2016-12-12,-3.5
LW-16825,Laurel Workman,Corporate,Central,1,7,20.64,4.56,2018-10-03,2018-10-03,22.1
LW-16825,Laurel Workman,Corporate,East,1,14,765.49,98.9,2015-05-30,2015-05-30,12.9
LW-16825,Laurel Workman,Corporate,South,1,6,581.1,84.85,2015-07-01,2015-07-01,14.6
LW-16825,Laurel Workman,Corporate,West,2,34,870.82,93.71,2015-11-25,2017-12-25,10.8
LW-16990,Lindsay Williams,Corporate,South,1,11,103.97,-1.73,2018-06-04,2018-06-04,-1.7
LW-16990,Lindsay Williams,Corporate,West,5,36,3126.34,-96.52,2017-05-05,2018-11-27,-3.1
LW-17125,Liz Willingham,Consumer,East,1,2,10.36,2.86,2018-06-08,2018-06-08,27.6
LW-17125,Liz Willingham,Consumer,South,1,7,1120.73,5.2,2017-11-05,2017-11-05,0.5
LW-17125,Liz Willingham,Consumer,West,1,6,127.95,0.99,2015-09-11,2015-09-11,0.8
LW-17215,Luke Weiss,Consumer,Central,2,24,118.82,5.38,2017-05-17,2018-12-09,4.5
LW-17215,Luke Weiss,Consumer,East,3,33,5048.19,83.01,2015-09-12,2017-11-07,1.6
LW-17215,Luke Weiss,Consumer,West,2,18,253.51,43.13,2018-04-11,2018-09-02,17.0
MA-17560,Matt Abelman,Home Office,Central,6,76,1309.69,186.16,2015-08-08,2018-10-27,14.2
MA-17560,Matt Abelman,Home Office,East,4,61,2281.84,228.57,2015-09-21,2018-10-20,10.0
MA-17560,Matt Abelman,Home Office,West,1,10,707.63,124.0,2015-11-11,2015-11-11,17.5
MA-17995,Michelle Arnett,Home Office,Central,1,11,196.33,32.33,2017-11-05,2017-11-05,16.5
MA-17995,Michelle Arnett,Home Office,East,1,3,191.65,-9.12,2018-06-27,2018-06-27,-4.8
MA-17995,Michelle Arnett,Home Office,South,1,21,389.74,61.09,2015-10-13,2015-10-13,15.7
MA-17995,Michelle Arnett,Home Office,West,3,16,1675.57,-17.78,2015-09-20,2017-11-07,-1.1
MB-17305,Maria Bertelson,Consumer,Central,1,14,321.2,5.52,2018-10-09,2018-10-09,1.7
MB-17305,Maria Bertelson,Consumer,East,4,32,620.91,13.52,2016-09-24,2018-06-24,2.2
MB-17305,Maria Bertelson,Consumer,South,1,5,19.58,-15.46,2016-12-25,2016-12-25,-79.0
MB-17305,Maria Bertelson,Consumer,West,4,26,587.0,21.22,2015-08-08,2018-11-12,3.6
MB-18085,Mick Brown,Consumer,Central,2,17,315.65,47.94,2017-05-09,2017-09-04,15.2
MB-18085,Mick Brown,Consumer,East,2,10,263.54,-20.61,2015-01-05,2017-03-11,-7.8
MB-18085,Mick Brown,Consumer,South,1,16,817.83,132.64,2018-05-06,2018-05-06,16.2
MB-18085,Mick Brown,Consumer,West,2,11,31.21,4.1,2018-04-25,2018-11-16,13.1
MC-17275,Marc Crier,Consumer,East,1,8,41.37,6.12,2016-09-07,2016-09-07,14.8
MC-17275,Marc Crier,Consumer,South,2,15,575.55,37.53,2016-09-24,2016-11-22,6.5
MC-17275,Marc Crier,Consumer,West,5,29,2109.06,107.31,2015-09-08,2018-10-15,5.1
MC-17425,Mark Cousins,Corporate,Central,2,5,729.53,125.53,2015-05-30,2017-07-16,17.2
MC-17425,Mark Cousins,Corporate,East,1,11,130.4,25.71,2016-11-28,2016-11-28,19.7
MC-17425,Mark Cousins,Corporate,South,1,14,3236.41,322.29,2017-11-26,2017-11-26,10.0
MC-17425,Mark Cousins,Corporate,West,1,3,335.8,6.65,2017-07-15,2017-07-15,2.0
MC-17575,Matt Collins,Consumer,Central,2,12,36.29,0.91,2015-12-02,2017-12-20,2.5
MC-17575,Matt Collins,Consumer,East,2,18,560.76,96.04,2016-07-09,2018-02-03,17.1
MC-17575,Matt Collins,Consumer,South,1,20,98.45,17.43,2018-12-03,2018-12-03,17.7
MC-17575,Matt Collins,Consumer,West,3,4,608.39,89.57,2016-09-10,2018-08-07,14.7
MC-17590,Matt Collister,Corporate,Central,3,48,1406.92,-134.67,2015-05-20,2017-12-23,-9.6
MC-17590,Matt Collister,Corporate,East,2,12,855.6,109.55,2017-07-17,2017-09-12,12.8
MC-17590,Matt Collister,Corporate,West,1,13,163.55,22.93,2018-11-09,2018-11-09,14.0
MC-17605,Matt Connell,Corporate,Central,3,20,1181.01,5.77,2015-12-01,2018-01-23,0.5
MC-17605,Matt Connell,Corporate,East,1,7,15.23,6.58,2018-04-28,2018-04-28,43.2
MC-17605,Matt Connell,Corporate,South,2,42,862.99,108.92,2015-03-19,2018-05-09,12.6
MC-17605,Matt Connell,Corporate,West,2,9,198.96,31.66,2017-11-20,2018-09-09,15.9
MC-17635,Matthew Clasen,Corporate,Central,3,16,283.21,44.57,2015-11-28,2018-06-24,15.7
MC-17635,Matthew Clasen,Corporate,West,1,13,511.95,73.03,2017-02-21,2017-02-21,14.3
MC-17845,Michael Chen,Consumer,Central,1,3,358.55,54.39,2017-11-07,2017-11-07,15.2
MC-17845,Michael Chen,Consumer,East,1,1,6.03,-2.34,2018-12-29,2018-12-29,-38.8
MC-17845,Michael Chen,Consumer,South,2,13,647.41,70.88,2015-07-05,2017-12-14,10.9
MC-17845,Michael Chen,Consumer,West,3,30,2793.73,-62.57,2015-12-20,2018-12-10,-2.2
MC-18100,Mick Crebagga,Consumer,Central,4,39,1111.11,17.64,2015-12-15,2018-09-02,1.6
MC-18100,Mick Crebagga,Consumer,East,3,29,551.0,67.55,2016-04-09,2018-10-30,12.3
MC-18100,Mick Crebagga,Consumer,West,3,17,556.87,100.72,2015-06-18,2018-11-19,18.1
MC-18130,Mike Caudle,Corporate,East,1,4,33.48,-7.84,2016-11-07,2016-11-07,-23.4
MC-18130,Mike Caudle,Corporate,South,1,5,12.96,7.88,2017-03-12,2017-03-12,60.8
MC-18130,Mike Caudle,Corporate,West,3,29,1535.56,-38.32,2015-09-19,2017-12-26,-2.5
MD-17350,Maribeth Dona,Consumer,Central,1,7,933.41,-120.32,2018-03-10,2018-03-10,-12.9
MD-17350,Maribeth Dona,Consumer,East,4,51,1677.58,180.52,2015-11-05,2018-09-04,10.8
MD-17350,Maribeth Dona,Consumer,South,1,6,105.42,25.01,2016-12-27,2016-12-27,23.7
MD-17860,Michael Dominguez,Corporate,Central,2,19,1023.9,135.22,2015-12-02,2018-10-21,13.2
MD-17860,Michael Dominguez,Corporate,East,2,12,162.0,25.47,2018-05-28,2018-08-29,15.7
MD-17860,Michael Dominguez,Corporate,South,1,5,19.01,5.38,2018-11-24,2018-11-24,28.3
ME-17320,Maria Etezadi,Home Office,Central,4,20,1737.26,128.99,2016-06-19,2018-11-18,7.4
ME-17320,Maria Etezadi,Home Office,South,4,48,5156.56,226.78,2015-01-06,2018-06-12,4.4
ME-17320,Maria Etezadi,Home Office,West,2,10,3769.91,542.29,2017-06-06,2018-11-10,14.4
ME-17725,Max Engle,Consumer,Central,2,33,798.4,-36.16,2015-07-12,2018-06-29,-4.5
ME-17725,Max Engle,Consumer,East,1,1,155.94,21.51,2018-11-30,2018-11-30,13.8
ME-17725,Max Engle,Consumer,South,2,9,750.77,9.79,2016-05-09,2018-12-02,1.3
ME-17725,Max Engle,Consumer,West,3,15,203.34,25.99,2016-09-24,2018-02-19,12.8
ME-18010,Michelle Ellison,Corporate,Central,1,5,5.18,10.46,2015-12-23,2015-12-23,201.9
ME-18010,Michelle Ellison,Corporate,East,1,4,51.17,-1.68,2018-09-29,2018-09-29,-3.3
ME-18010,Michelle Ellison,Corporate,West,2,17,1200.59,-15.91,2015-07-21,2016-05-21,-1.3
MF-17665,Maureen Fritzler,Corporate,East,2,19,137.51,9.38,2017-01-09,2017-07-22,6.8
MF-17665,Maureen Fritzler,Corporate,South,2,13,247.55,32.87,2017-08-05,2017-11-04,13.3
MF-17665,Maureen Fritzler,Corporate,West,1,7,551.98,48.67,2015-12-30,2015-12-30,8.8
MF-18250,Monica Federle,Corporate,Central,1,16,304.22,62.7,2016-11-12,2016-11-12,20.6
MF-18250,Monica Federle,Corporate,East,2,12,258.08,14.83,2015-09-15,2016-08-09,5.7
MF-18250,Monica Federle,Corporate,South,1,21,1152.87,183.37,2018-12-23,2018-12-23,15.9
MF-18250,Monica Federle,Corporate,West,1,1,43.13,10.17,2016-03-16,2016-03-16,23.6
MG-17650,Matthew Grinstein,Home Office,Central,3,21,2017.37,279.5,2017-12-12,2018-10-12,13.9
MG-17650,Matthew Grinstein,Home Office,East,3,10,457.57,60.0,2017-11-24,2018-12-01,13.1
MG-17650,Matthew Grinstein,Home Office,West,1,7,1310.34,200.19,2015-08-09,2015-08-09,15.3
MG-17680,Maureen Gastineau,Home Office,East,3,35,835.0,5.6,2015-10-22,2018-09-29,0.7
MG-17680,Maureen Gastineau,Home Office,West,1,6,1515.19,-130.18,2018-06-08,2018-06-08,-8.6
MG-17695,Maureen Gnade,Consumer,Central,1,12,145.5,17.97,2016-06-08,2016-06-08,12.4
MG-17695,Maureen Gnade,Consumer,East,2,16,1196.78,165.45,2015-12-26,2017-06-23,13.8
MG-17875,Michael Grace,Home Office,Central,2,15,807.79,-93.56,2015-02-23,2016-06-22,-11.6
MG-17875,Michael Grace,Home Office,East,1,5,207.48,33.28,2017-09-08,2017-09-08,16.0
MG-17875,Michael Grace,Home Office,South,2,9,227.56,5.9,2016-09-22,2018-09-05,2.6
MG-17890,Michael Granlund,Home Office,Central,1,5,8.74,-5.11,2015-12-29,2015-12-29,-58.5
MG-17890,Michael Granlund,Home Office,East,3,14,416.23,39.47,2016-07-16,2018-09-22,9.5
MG-17890,Michael Granlund,Home Office,West,5,33,351.42,34.1,2017-03-04,2018-08-31,9.7
MG-18145,Mike Gockenbach,Consumer,Central,1,6,890.84,-83.93,2015-03-29,2015-03-29,-9.4
MG-18145,Mike Gockenbach,Consumer,East,1,14,755.1,109.71,2016-09-03,2016-09-03,14.5
MG-18145,Mike Gockenbach,Consumer,South,1,2,91.03,-3.23,2018-07-27,2018-07-27,-3.5
MG-18145,Mike Gockenbach,Consumer,West,1,16,1324.57,200.91,2018-10-07,2018-10-07,15.2
MG-18205,Mitch Gastineau,Corporate,South,1,5,16.74,0.75,2018-04-10,2018-04-10,4.5
MH-17290,Marc Harrigan,Home Office,East,1,12,987.19,102.09,2018-03-11,2018-03-11,10.3
MH-17290,Marc Harrigan,Home Office,South,1,7,62.75,1.83,2017-12-29,2017-12-29,2.9
MH-17290,Marc Harrigan,Home Office,West,3,20,641.56,-56.28,2015-04-26,2017-06-14,-8.8
MH-17440,Mark Haberlin,Corporate,Central,1,7,241.5,1.25,2017-02-08,2017-02-08,0.5
MH-17440,Mark Haberlin,Corporate,East,1,2,37.77,-11.48,2017-12-19,2017-12-19,-30.4
MH-17440,Mark Haberlin,Corporate,South,1,19,103.5,16.27,2015-03-17,2015-03-17,15.7
MH-17440,Mark Haberlin,Corporate,West,1,5,17.25,4.28,2015-02-04,2015-02-04,24.8
MH-17455,Mark Hamilton,Consumer,Central,2,5,1515.54,-2.09,2017-12-10,2018-02-13,-0.1
MH-17455,Mark Hamilton,Consumer,East,3,20,388.85,3.55,2015-07-11,2018-07-13,0.9
MH-17455,Mark Hamilton,Consumer,South,1,6,47.95,6.98,2016-04-06,2016-04-06,14.6
MH-17455,Mark Hamilton,Consumer,West,1,4,194.35,1.92,2017-11-25,2017-11-25,1.0
MH-17620,Matt Hagelstein,Corporate,Central,1,6,6.82,3.31,2017-09-26,2017-09-26,48.5
MH-17620,Matt Hagelstein,Corporate,East,1,1,30.96,5.18,2017-09-03,2017-09-03,16.7
MH-17620,Matt Hagelstein,Corporate,West,2,11,1215.02,187.59,2016-12-05,2018-07-28,15.4
MH-17785,Maya Herman,Corporate,Central,1,1,9.25,6.16,2018-09-23,2018-09-23,66.6
MH-17785,Maya Herman,Corporate,East,3,16,295.65,54.1,2015-09-30,2016-12-20,18.3
MH-17785,Maya Herman,Corporate,West,3,16,1898.88,-120.54,2015-05-27,2017-03-10,-6.3
MH-18025,Michelle Huthwaite,Consumer,Central,1,4,1.79,-0.54,2018-02-25,2018-02-25,-30.2
MH-18025,Michelle Huthwaite,Consumer,East,1,7,63.88,-8.23,2015-07-08,2015-07-08,-12.9
MH-18025,Michelle Huthwaite,Consumer,South,2,19,1630.43,-128.56,2018-10-13,2018-11-11,-7.9
MH-18025,Michelle Huthwaite,Consumer,West,1,15,1288.85,-40.3,2016-07-25,2016-07-25,-3.1
MH-18115,Mick Hernandez,Home Office,Central,2,33,2656.14,337.19,2017-08-23,2018-01-21,12.7
MH-18115,Mick Hernandez,Home Office,East,4,29,1772.29,210.74,2018-03-10,2018-11-16,11.9
MH-18115,Mick Hernandez,Home Office,South,3,28,1074.67,111.51,2018-04-30,2018-12-25,10.4
MJ-17740,Max Jones,Consumer,Central,1,7,895.92,100.65,2018-03-11,2018-03-11,11.2
MJ-17740,Max Jones,Consumer,East,2,15,339.8,49.55,2017-04-23,2018-12-08,14.6
MJ-17740,Max Jones,Consumer,South,1,6,175.32,18.17,2016-06-09,2016-06-09,10.4
MJ-17740,Max Jones,Consumer,West,3,31,4909.71,489.61,2017-06-24,2017-11-07,10.0
MK-17905,Michael Kennedy,Corporate,Central,3,17,841.25,58.35,2015-11-18,2018-06-16,6.9
MK-17905,Michael Kennedy,Corporate,East,1,10,1179.27,-38.08,2017-10-21,2017-10-21,-3.2
MK-17905,Michael Kennedy,Corporate,South,2,33,238.98,25.41,2017-05-14,2018-12-02,10.6
MK-17905,Michael Kennedy,Corporate,West,2,8,42.87,11.73,2016-12-18,2018-08-13,27.4
MK-18160,Mike Kennedy,Consumer,South,2,24,882.47,120.79,2015-12-19,2018-05-04,13.7
MK-18160,Mike Kennedy,Consumer,West,2,19,149.13,26.26,2017-12-02,2018-05-03,17.6
ML-17395,Marina Lichtenstein,Corporate,East,3,32,946.42,100.55,2015-08-04,2018-10-22,10.6
ML-17395,Marina Lichtenstein,Corporate,South,1,16,22.55,-10.71,2016-09-25,2016-09-25,-47.5
ML-17395,Marina Lichtenstein,Corporate,West,5,36,1753.87,171.74,2015-02-14,2018-02-09,9.8
ML-17410,Maris LaWare,Consumer,Central,2,16,534.31,65.61,2018-01-20,2018-05-29,12.3
ML-17410,Maris LaWare,Consumer,East,2,19,1052.05,145.53,2015-11-14,2018-11-06,13.8
ML-17410,Maris LaWare,Consumer,West,1,18,1298.9,-90.05,2018-07-18,2018-07-18,-6.9
ML-17755,Max Ludwig,Home Office,Central,2,10,521.47,78.53,2018-04-06,2018-05-06,15.1
ML-17755,Max Ludwig,Home Office,East,2,11,674.3,84.17,2018-11-11,2018-11-30,12.5
ML-17755,Max Ludwig,Home Office,South,1,20,158.81,26.6,2017-08-04,2017-08-04,16.7
ML-17755,Max Ludwig,Home Office,West,2,16,717.33,35.51,2018-06-25,2018-12-01,5.0
ML-18040,Michelle Lonsdale,Corporate,Central,2,8,67.21,16.06,2018-03-26,2018-06-04,23.9
ML-18040,Michelle Lonsdale,Corporate,West,1,9,674.87,88.38,2018-10-12,2018-10-12,13.1
ML-18265,Muhammed Lee,Consumer,South,1,2,10.27,2.23,2016-05-31,2016-05-31,21.7
ML-18265,Muhammed Lee,Consumer,West,1,7,151.96,20.67,2018-09-21,2018-09-21,13.6
MM-17260,Magdelene Morse,Consumer,East,3,21,1177.06,-26.24,2017-09-18,2018-07-15,-2.2
MM-17260,Magdelene Morse,Consumer,West,1,1,136.96,13.28,2015-05-28,2015-05-28,9.7
MM-17920,Michael Moore,Consumer,Central,2,12,669.92,-91.35,2017-12-03,2018-12-23,-13.6
MM-17920,Michael Moore,Consumer,East,4,24,1113.0,-127.01,2015-01-13,2018-09-04,-11.4
MM-17920,Michael Moore,Consumer,South,2,8,1691.36,-182.62,2015-08-27,2017-09-05,-10.8
MM-17920,Michael Moore,Consumer,West,2,9,165.97,29.56,2018-01-30,2018-12-19,17.8
MM-18055,Michelle Moray,Consumer,Central,2,16,1241.41,-56.73,2015-05-26,2018-09-08,-4.6
MM-18055,Michelle Moray,Consumer,East,2,19,754.36,21.51,2016-06-29,2018-07-15,2.9
MM-18055,Michelle Moray,Consumer,West,4,39,754.11,80.35,2015-04-11,2018-10-30,10.7
MM-18280,Muhammed MacIntyre,Corporate,Central,2,12,361.86,52.29,2016-05-25,2017-09-28,14.5
MM-18280,Muhammed MacIntyre,Corporate,East,3,20,84.38,10.84,2018-06-10,2018-10-06,12.8
MM-18280,Muhammed MacIntyre,Corporate,South,2,6,70.95,10.27,2015-01-20,2016-12-14,14.5
MM-18280,Muhammed MacIntyre,Corporate,West,2,5,258.22,18.02,2016-09-22,2017-03-14,7.0
MN-17935,Michael Nguyen,Consumer,Central,2,12,595.38,94.34,2015-02-16,2015-07-11,15.8
MN-17935,Michael Nguyen,Consumer,East,3,21,1153.6,159.19,2017-05-15,2018-11-26,13.8
MN-17935,Michael Nguyen,Consumer,South,1,8,728.97,92.33,2018-11-13,2018-11-13,12.7
MO-17500,Mary O'Rourke,Consumer,Central,2,7,151.03,-5.12,2017-10-04,2018-10-19,-3.4
MO-17500,Mary O'Rourke,Consumer,East,2,7,771.46,-72.55,2015-11-28,2017-09-06,-9.4
MO-17800,Meg O'Connel,Home Office,Central,2,11,376.22,-34.92,2016-11-22,2018-06-09,-9.3
MO-17800,Meg O'Connel,Home Office,East,3,13,311.91,0.53,2017-08-29,2018-09-15,0.2
MO-17800,Meg O'Connel,Home Office,South,1,8,830.24,18.56,2018-09-17,2018-09-17,2.2
MO-17800,Meg O'Connel,Home Office,West,2,8,168.66,19.36,2016-09-17,2018-06-03,11.5
MO-17950,Michael Oakman,Consumer,Central,1,8,130.29,16.25,2016-04-02,2016-04-02,12.5
MO-17950,Michael Oakman,Consumer,South,1,7,24.0,2.03,2018-07-03,2018-07-03,8.5
MP-17470,Mark Packer,Home Office,Central,2,10,1194.87,89.62,2015-03-30,2015-11-17,7.5
MP-17470,Mark Packer,Home Office,East,4,39,1750.96,-156.55,2015-06-04,2017-01-11,-8.9
MP-17965,Michael Paige,Corporate,Central,2,46,2493.72,-93.28,2016-04-18,2017-12-15,-3.7
MP-17965,Michael Paige,Corporate,East,5,22,1217.11,140.54,2016-10-02,2018-10-19,11.5
MP-17965,Michael Paige,Corporate,South,2,11,272.82,-10.45,2016-07-17,2017-12-29,-3.8
MP-18175,Mike Pelletier,Home Office,Central,2,31,2236.56,29.32,2016-11-16,2017-12-05,1.3
MP-18175,Mike Pelletier,Home Office,East,2,11,1408.7,137.04,2015-11-25,2016-12-06,9.7
MP-18175,Mike Pelletier,Home Office,West,4,45,1112.07,-48.62,2017-12-15,2018-12-14,-4.4
MR-17545,Mathew Reese,Home Office,Central,1,1,7.68,-5.83,2015-09-03,2015-09-03,-75.9
MR-17545,Mathew Reese,Home Office,East,2,9,578.74,84.53,2015-10-07,2018-08-27,14.6
MR-17545,Mathew Reese,Home Office,West,1,7,52.76,0.21,2018-07-08,2018-07-08,0.4
MS-17365,Maribeth Schnelling,Consumer,Central,3,38,678.4,91.89,2015-09-09,2016-03-05,13.5
MS-17365,Maribeth Schnelling,Consumer,East,2,15,2292.34,281.75,2016-12-04,2017-02-04,12.3
MS-17365,Maribeth Schnelling,Consumer,South,1,5,4.61,1.22,2015-09-22,2015-09-22,26.5
MS-17365,Maribeth Schnelling,Consumer,West,4,51,4468.34,-187.21,2016-12-24,2018-04-01,-4.2
MS-17530,MaryBeth Skach,Consumer,East,1,8,21.4,-2.77,2015-11-18,2015-11-18,-12.9
MS-17530,MaryBeth Skach,Consumer,South,1,3,301.96,-42.47,2016-11-01,2016-11-01,-14.1
MS-17530,MaryBeth Skach,Consumer,West,2,12,152.3,-7.45,2015-11-04,2017-10-22,-4.9
MS-17710,Maurice Satty,Consumer,Central,2,27,561.97,15.96,2015-04-04,2017-05-26,2.8
MS-17710,Maurice Satty,Consumer,East,1,17,469.4,50.04,2016-08-24,2016-08-24,10.7
MS-17710,Maurice Satty,Consumer,South,1,6,498.93,90.0,2016-03-16,2016-03-16,18.0
MS-17710,Maurice Satty,Consumer,West,2,17,83.1,3.03,2015-03-24,2017-11-12,3.6
MS-17770,Maxwell Schwartz,Consumer,Central,1,3,279.94,33.42,2017-11-10,2017-11-10,11.9
MS-17770,Maxwell Schwartz,Consumer,East,5,42,1033.48,125.73,2015-08-19,2016-10-20,12.2
MS-17770,Maxwell Schwartz,Consumer,South,1,6,37.44,7.74,2015-07-04,2015-07-04,20.7
MS-17770,Maxwell Schwartz,Consumer,West,2,23,1793.81,151.12,2017-08-23,2018-08-31,8.4
MS-17830,Melanie Seite,Consumer,Central,1,8,40.54,-4.17,2015-01-09,2015-01-09,-10.3
MS-17830,Melanie Seite,Consumer,East,2,7,249.88,-25.56,2016-07-23,2017-10-04,-10.2
MS-17830,Melanie Seite,Consumer,West,1,2,79.92,-0.27,2016-12-07,2016-12-07,-0.3
MS-17980,Michael Stewart,Corporate,Central,4,21,181.21,26.21,2015-06-30,2016-12-04,14.5
MS-17980,Michael Stewart,Corporate,East,2,29,673.91,55.96,2016-03-16,2018-12-04,8.3
MT-17815,Meg Tillman,Consumer,Central,1,11,34.05,6.37,2017-12-27,2017-12-27,18.7
MT-17815,Meg Tillman,Consumer,East,2,8,335.38,51.79,2018-03-13,2018-11-11,15.4
MT-17815,Meg Tillman,Consumer,South,1,7,2503.47,-332.41,2017-07-25,2017-07-25,-13.3
MT-17815,Meg Tillman,Consumer,West,2,9,17.24,-0.56,2016-11-06,2016-12-10,-3.2
MT-18070,Michelle Tran,Home Office,Central,3,25,495.72,-12.81,2015-09-25,2017-08-11,-2.6
MT-18070,Michelle Tran,Home Office,West,1,16,823.72,1.3,2018-06-10,2018-06-10,0.2
MV-17485,Mark Van Huff,Consumer,Central,2,22,142.52,-8.86,2016-06-25,2018-12-03,-6.2
MV-17485,Mark Van Huff,Consumer,East,2,13,463.92,35.99,2017-09-05,2018-03-24,7.8
MV-17485,Mark Van Huff,Consumer,South,1,6,359.97,-30.87,2018-02-06,2018-02-06,-8.6
MV-17485,Mark Van Huff,Consumer,West,4,28,593.64,82.75,2015-01-20,2018-11-24,13.9
MV-18190,Mike Vittorini,Consumer,Central,2,8,272.42,41.78,2015-01-30,2016-03-05,15.3
MV-18190,Mike Vittorini,Consumer,East,2,12,76.3,17.12,2017-11-21,2018-12-11,22.4
MV-18190,Mike Vittorini,Consumer,South,1,5,863.93,136.85,2017-12-01,2017-12-01,15.8
MV-18190,Mike Vittorini,Consumer,West,2,17,521.93,25.3,2016-07-10,2017-06-17,4.8
MW-18220,Mitch Webber,Consumer,Central,1,6,503.13,68.58,2015-11-19,2015-11-19,13.6
MW-18220,Mitch Webber,Consumer,East,4,42,3799.39,274.06,2015-09-20,2017-12-27,7.2
MW-18220,Mitch Webber,Consumer,West,2,7,1039.38,142.25,2015-08-25,2018-12-13,13.7
MW-18235,Mitch Willingham,Corporate,South,1,7,3333.9,424.07,2015-05-21,2015-05-21,12.7
MW-18235,Mitch Willingham,Corporate,West,1,5,1919.98,190.93,2018-11-16,2018-11-16,9.9
MY-17380,Maribeth Yedwab,Corporate,Central,2,10,73.68,15.47,2018-07-23,2018-12-01,21.0
MY-17380,Maribeth Yedwab,Corporate,East,1,7,547.3,-2.85,2018-10-16,2018-10-16,-0.5
MY-17380,Maribeth Yedwab,Corporate,South,1,7,76.52,11.96,2018-11-24,2018-11-24,15.6
MY-17380,Maribeth Yedwab,Corporate,West,3,32,1556.78,97.39,2016-10-26,2018-03-02,6.3
MY-18295,Muhammed Yedwab,Corporate,Central,4,26,976.9,-46.55,2017-04-01,2018-09-03,-4.8
MY-18295,Muhammed Yedwab,Corporate,East,4,34,2207.51,216.36,2015-04-28,2018-05-04,9.8
MY-18295,Muhammed Yedwab,Corporate,South,1,10,30.34,11.86,2018-10-20,2018-10-20,39.1
MY-18295,Muhammed Yedwab,Corporate,West,1,4,387.14,-7.83,2017-10-20,2017-10-20,-2.0
MZ-17335,Maria Zettner,Home Office,West,4,17,593.61,48.1,2016-11-08,2018-11-30,8.1
MZ-17515,Mary Zewe,Corporate,Central,1,5,22.16,-4.48,2017-06-11,2017-06-11,-20.2
MZ-17515,Mary Zewe,Corporate,East,2,7,362.59,33.95,2016-10-03,2018-03-23,9.4
MZ-17515,Mary Zewe,Corporate,West,3,26,2180.16,207.68,2015-04-04,2016-10-31,9.5
NB-18580,Nicole Brennan,Corporate,East,1,7,143.95,17.87,2015-09-26,2015-09-26,12.4
NB-18580,Nicole Brennan,Corporate,South,1,2,129.92,-3.08,2015-10-22,2015-10-22,-2.4
NB-18655,Nona Balk,Corporate,Central,2,28,528.77,77.82,2017-04-28,2018-11-18,14.7
NB-18655,Nona Balk,Corporate,East,4,21,747.19,89.73,2015-12-05,2018-12-11,12.0
NB-18655,Nona Balk,Corporate,South,2,14,452.4,-20.42,2017-09-18,2018-10-27,-4.5
NB-18655,Nona Balk,Corporate,West,1,11,244.24,40.55,2016-10-29,2016-10-29,16.6
NC-18340,Nat Carroll,Consumer,Central,4,43,2337.75,303.09,2015-03-30,2018-05-20,13.0
NC-18340,Nat Carroll,Consumer,East,1,17,123.66,14.87,2017-11-24,2017-11-24,12.0
NC-18415,Nathan Cano,Consumer,Central,3,17,1747.23,180.36,2015-12-27,2018-11-19,10.3
NC-18415,Nathan Cano,Consumer,East,1,9,51.07,5.16,2015-05-03,2015-05-03,10.1
NC-18415,Nathan Cano,Consumer,South,1,26,305.25,48.61,2017-10-14,2017-10-14,15.9
NC-18415,Nathan Cano,Consumer,West,1,3,115.44,19.12,2016-04-18,2016-04-18,16.6
NC-18535,Nick Crebassa,Corporate,Central,1,5,58.42,-4.66,2017-11-29,2017-11-29,-8.0
NC-18535,Nick Crebassa,Corporate,East,1,11,31.74,10.42,2018-12-24,2018-12-24,32.8
NC-18535,Nick Crebassa,Corporate,South,1,12,1417.35,121.93,2015-08-20,2015-08-20,8.6
NC-18535,Nick Crebassa,Corporate,West,4,39,6734.23,594.07,2015-07-23,2018-12-09,8.8
NC-18625,Noah Childs,Corporate,Central,3,15,965.85,118.14,2015-10-29,2018-06-09,12.2
NC-18625,Noah Childs,Corporate,East,1,7,103.48,10.95,2018-04-09,2018-04-09,10.6
NC-18625,Noah Childs,Corporate,West,1,11,752.41,-74.03,2017-10-13,2017-10-13,-9.8
ND-18370,Natalie DeCherney,Consumer,Central,1,10,61.49,-8.97,2018-04-16,2018-04-16,-14.6
ND-18370,Natalie DeCherney,Consumer,East,2,23,2006.3,35.44,2016-07-13,2017-11-19,1.8
ND-18370,Natalie DeCherney,Consumer,South,3,12,673.07,23.42,2015-01-13,2018-12-03,3.5
ND-18370,Natalie DeCherney,Consumer,West,3,30,1585.28,243.36,2015-11-01,2018-10-21,15.4
ND-18460,Neil Ducich,Corporate,East,1,1,1085.42,151.13,2018-06-30,2018-06-30,13.9
ND-18460,Neil Ducich,Corporate,South,4,22,1734.12,224.84,2015-02-06,2018-06-10,13.0
ND-18460,Neil Ducich,Corporate,West,1,3,73.92,-14.02,2015-09-19,2015-09-19,-19.0
